country,region,health_exp_pct_gdp,continent,iso3,year,education_exp,public_health_exp,wages_exp,pensions_exp,sickness_disability_exp,gdp_per_capita,unemployment_exp,family_children_exp,gdp,gdpv,cpi,total_population,alcohol_consume,fruit_supply,obese_pop_measured,overweight_pop_measured,sugar_supply,tobacco_consumption,total_calories_supply,total_fat_supply,total_protein_supply,vape_pop_15_over,veggie_supply,life_expectancy
Denmark,Europe,10.152,Europe,DNK,2019.0,122903000000.0,178839000000.0,211321000000.0,173013000000.0,96142000000.0,59910.7,26000000000.0,92875000000.0,2310950000000.0,2121630000000.0,1.103472904,5814461.0,9.5,59.3,,,54.4,1196.0,3449.0,145.9,113.9,2.4,96.0,81.5
Denmark,Europe,10.56,Europe,DNK,2020.0,123493000000.0,190158000000.0,216616000000.0,176510000000.0,103007000000.0,60832.2,32496000000.0,95963000000.0,2323920000000.0,2079310000000.0,1.108115347,5825337.0,9.7,60.4,,,59.2,979.0,3453.0,144.6,110.8,2.3499999999999996,94.9,81.6
Denmark,Europe,10.824,Europe,DNK,2021.0,125287000000.0,212493000000.0,224714000000.0,178989000000.0,110736000000.0,64883.9,29581000000.0,98286000000.0,2504180000000.0,2180280000000.0,1.128649228,5850189.0,10.4,60.4,,,59.2,1027.0,3453.0,144.6,110.8,2.3,94.9,81.5
Spain,Europe,,Europe,ESP,1960.0,,,,,,,,,4520919486.0,171332000000.0,,30415589.0,14.6,52.3,,,20.5,2362.1,2659.0,71.0,78.9,1.5,161.7,69.8
Spain,Europe,,Europe,ESP,1961.0,,,,,,,,,5174030286.0,192814000000.0,,30711863.0,14.6,52.3,,,20.5,2362.1,2659.0,71.0,78.9,1.5,161.7,70.02
Spain,Europe,,Europe,ESP,1962.0,,,,,,,,,5992323296.0,212107000000.0,,31023366.0,14.6,46.9,,,23.4,2362.1,2788.0,79.7,80.7,1.5,156.5,70.24
Spain,Europe,,Europe,ESP,1963.0,,,,,,,,,7069230214.0,232157000000.0,,31296651.0,13.6,61.5,,,21.0,2362.1,2696.0,80.0,81.1,1.5,162.1,70.46
Spain,Europe,,Europe,ESP,1964.0,,,,,,,,,7992399830.0,244391000000.0,,31609195.0,13.9,62.2,,,23.0,2362.1,2593.0,72.1,78.5,1.5,159.0,70.67999999999999
Spain,Europe,,Europe,ESP,1965.0,,,,,,,,,9271102082.0,259673000000.0,,31954292.0,14.6,59.6,,,23.1,2362.1,2657.0,83.0,77.7,1.5,148.8,70.89999999999999
Spain,Europe,,Europe,ESP,1966.0,,,,,,,,,10755210995.0,278489000000.0,,32283194.0,16.0,63.7,,,24.7,2362.1,2713.0,79.5,82.1,1.5,147.9,71.12
Spain,Europe,,Europe,ESP,1967.0,,,,,,,,,12179153152.0,290576000000.0,,32682947.0,14.5,58.9,,,28.6,2362.1,2744.0,84.7,82.8,1.5,147.8,71.34
Spain,Europe,,Europe,ESP,1968.0,,,,,,,,,13749955088.0,309745000000.0,,33113135.0,14.9,64.5,,,26.7,2362.1,2752.0,85.5,84.4,1.5,148.3,71.56
Spain,Europe,,Europe,ESP,1969.0,,,,,,,,,15743755767.0,337336000000.0,,33441054.0,15.2,69.2,,,27.4,2362.1,2642.0,82.7,81.2,1.5,145.2,71.78
Spain,Europe,3.137,Europe,ESP,1970.0,,,,,,2809.1,,,17387921475.0,351658000000.0,,33752818.0,15.3,66.0,,,29.1,2362.1,2731.0,88.6,84.1,1.5,148.9,72.0
Spain,Europe,3.574,Europe,ESP,1971.0,,,,,,3051.7,,,19616294435.0,367998000000.0,,34216274.0,15.1,73.9,,,29.6,2362.1,2760.0,91.1,84.5,1.5,152.2,72.28
Spain,Europe,3.771,Europe,ESP,1972.0,,,,,,3405.2,,,23021671512.0,397987000000.0,,34571714.0,16.3,84.1,,,29.4,2362.1,2834.0,94.8,87.6,1.5,154.3,72.56
Spain,Europe,3.689,Europe,ESP,1973.0,,,,,,3829.0,,,27769362270.0,429011000000.0,,34921497.0,18.0,92.7,,,29.7,2362.1,2844.0,91.0,89.1,1.5,166.6,72.84
Spain,Europe,4.017,Europe,ESP,1974.0,,,,,,4360.1,,,34007484083.0,453107000000.0,,35287558.0,18.4,89.7,,,32.3,2362.1,3076.0,109.2,93.4,1.5,180.0,73.12
Spain,Europe,4.181,Europe,ESP,1975.0,,,,,,4738.3,,,39926227813.0,455562000000.0,,35687714.0,18.5,83.5,,,29.8,2362.1,3084.0,113.4,93.5,1.5,180.5,73.4
Spain,Europe,4.655,Europe,ESP,1976.0,,,,,,5109.9,,,48046233735.0,470615000000.0,,36118035.0,17.9,80.3,,,33.4,2362.1,3049.0,109.4,94.1,1.5,165.8,73.7
Spain,Europe,4.903,Europe,ESP,1977.0,,,,,,5524.4,,,60956249664.0,483977000000.0,,36563834.0,17.1,75.3,,,32.9,2362.1,3005.0,106.8,93.6,1.5,176.0,74.2
Spain,Europe,4.94,Europe,ESP,1978.0,,,,,,5941.9,,,74620077218.0,491059000000.0,,36971471.0,18.3,89.4,,,33.1,2362.1,3003.0,107.0,95.2,1.5,174.4,74.4
Spain,Europe,4.889,Europe,ESP,1979.0,,,,,,6381.1,,,87290724894.0,491272000000.0,,37289006.0,17.7,93.6,,,35.0,2362.1,3049.0,106.1,95.9,1.5,173.4,75.0
Spain,Europe,4.954,Europe,ESP,1980.0,,,,9592000000.0,2710000000.0,7054.3,,,100298000000.0,497649000000.0,,37526911.0,17.7,90.1,,,30.5,2362.1,3116.0,117.7,98.3,1.5,175.2,75.5
Spain,Europe,5.09,Europe,ESP,1981.0,,,,10720000000.0,3053000000.0,7656.9,,,112535000000.0,496982000000.0,,37764458.0,16.8,92.5,,,30.4,2362.1,2982.0,113.2,95.6,1.5,164.5,75.7
Spain,Europe,5.182,Europe,ESP,1982.0,,,,11820000000.0,3463000000.0,8182.1,,,129420000000.0,503178000000.0,,37987108.0,16.2,94.8,,,30.6,2362.1,3070.0,118.5,98.9,1.5,171.1,76.3
Spain,Europe,5.333,Europe,ESP,1983.0,,,,13170000000.0,3830000000.0,8611.0,,,147364000000.0,512087000000.0,,38160263.0,16.2,97.3,,,28.8,2362.1,3045.0,118.4,98.6,1.5,160.2,76.1
Spain,Europe,5.146,Europe,ESP,1984.0,,,,14520000000.0,4165000000.0,9043.3,,,166285000000.0,521220000000.0,,38325244.0,14.5,88.0,,,25.9,2362.1,3036.0,117.1,100.0,1.5,168.8,76.4
Spain,Europe,5.03,Europe,ESP,1985.0,,,,15890000000.0,4485000000.0,9511.3,,,184769000000.0,533323000000.0,,38467025.0,14.5,98.2,,,28.5,2362.1,3110.0,121.6,100.0,1.5,168.3,76.4
Spain,Europe,4.991,Europe,ESP,1986.0,,,,17400000000.0,4919000000.0,9988.6,,,211538000000.0,550674000000.0,,38571941.0,14.4,94.9,,,26.7,2362.1,3098.0,127.8,99.0,1.5,166.6,76.7
Spain,Europe,5.061,Europe,ESP,1987.0,,,,18740000000.0,5369000000.0,10775.4,,,236544000000.0,581224000000.0,,38682322.0,14.4,108.6,,,27.6,2362.1,3150.0,127.3,102.2,1.5,167.2,76.9
Spain,Europe,5.628,Europe,ESP,1988.0,,,,20260000000.0,5999000000.0,11699.0,,,263346000000.0,610826000000.0,,38764307.0,13.5,108.7,,,27.2,2362.1,3208.0,133.8,104.2,1.5,185.9,76.9
Spain,Europe,5.752,Europe,ESP,1989.0,,,,22360000000.0,6909000000.0,12724.5,,,295104000000.0,640316000000.0,,38821377.0,13.3,122.7,,,26.9,2362.1,3240.0,135.8,104.9,1.5,196.0,77.0
Spain,Europe,6.084,Europe,ESP,1990.0,,,,26970000000.0,6872000000.0,13686.1,,,328692000000.0,664542000000.0,,38860827.0,12.9,116.0,,,27.8,2362.1,3260.0,136.0,106.0,1.5,212.3,76.9
Spain,Europe,6.271,Europe,ESP,1991.0,,,,29710000000.0,7919000000.0,14472.2,,,360439000000.0,681442000000.0,,38941622.0,12.8,113.0,,,27.6,2362.1,3410.0,152.1,108.0,1.5,187.8,77.1
Spain,Europe,6.645,Europe,ESP,1992.0,,,,32780000000.0,8891000000.0,14866.6,,,388204000000.0,687784000000.0,,39147940.0,12.1,130.0,,,28.9,2362.1,3405.0,151.3,107.7,1.5,178.1,77.6
Spain,Europe,6.948,Europe,ESP,1993.0,,,,35270000000.0,9353000000.0,14984.1,,,401627000000.0,680689000000.0,,39356082.0,11.6,118.4,,,28.4,2362.1,3308.0,144.7,108.2,1.5,162.6,77.7
Spain,Europe,6.874,Europe,ESP,1994.0,,,,37290000000.0,9702000000.0,15594.4,,,427156000000.0,696905000000.0,,39547353.0,11.3,108.6,,,29.2,2362.1,3304.0,145.5,109.1,1.5,161.8,78.0
Spain,Europe,7.029,Europe,ESP,1995.0,17847000000.0,23035000000.0,37417000000.0,38357000000.0,9926000000.0,16288.4,10958000000.0,1959000000.0,460588000000.0,716127000000.0,,39718895.0,11.0,90.9,,,29.4,2362.1,3217.0,141.0,107.7,1.5,149.2,78.1
Spain,Europe,7.052,Europe,ESP,1996.0,18823000000.0,24802000000.0,38547000000.0,41404000000.0,10612000000.0,16979.8,10086000000.0,2164000000.0,489203000000.0,735180000000.0,,39884246.0,10.8,102.6,,,29.4,2362.1,3357.0,151.5,109.6,1.5,157.1,78.3
Spain,Europe,6.936,Europe,ESP,1997.0,19583000000.0,25397000000.0,40410000000.0,43191000000.0,11098000000.0,17912.7,9648000000.0,2306000000.0,519268000000.0,762400000000.0,,40049974.0,11.6,116.1,,,29.5,2362.1,3302.0,146.1,108.6,1.5,158.5,78.8
Spain,Europe,6.892,Europe,ESP,1998.0,20519000000.0,27107000000.0,42732000000.0,45322000000.0,11735000000.0,19097.1,9035000000.0,2413000000.0,555993000000.0,795893000000.0,,40214066.0,11.5,102.4,,,29.8,2362.1,3337.0,151.1,114.2,1.5,159.5,78.8
Spain,Europe,6.906,Europe,ESP,1999.0,22290000000.0,29068000000.0,45171000000.0,48105000000.0,12455000000.0,19954.3,8534000000.0,2494000000.0,595723000000.0,831634000000.0,,40369667.0,11.3,114.8,,,29.7,2362.1,3331.0,149.4,112.7,1.5,169.5,78.8
Spain,Europe,6.799,Europe,ESP,2000.0,24059000000.0,31864000000.0,48430000000.0,51446000000.0,13399000000.0,21588.4,8764000000.0,2754000000.0,647851000000.0,875260000000.0,,40554387.0,11.8,107.4,,,29.6,2362.1,3360.0,155.1,112.3,1.5,164.6,79.3
Spain,Europe,6.769,Europe,ESP,2001.0,25711000000.0,33572000000.0,52153000000.0,54189000000.0,14541000000.0,22953.6,9633000000.0,3038000000.0,700993000000.0,909684000000.0,,40766049.0,12.4,111.0,,,29.8,2362.1,3332.0,152.6,112.8,1.5,155.6,79.8
Spain,Europe,6.801,Europe,ESP,2002.0,27418000000.0,36279000000.0,56078000000.0,58128000000.0,15141000000.0,24371.6,11136000000.0,3691000000.0,749552000000.0,934527000000.0,,41423520.0,10.7,119.7,,,29.7,2362.1,3359.0,153.8,115.4,1.5,163.5,79.8
Spain,Europe,7.563,Europe,ESP,2003.0,29028000000.0,39244000000.0,61018000000.0,61400000000.0,16496000000.0,25047.4,11762000000.0,4461000000.0,802266000000.0,962394000000.0,,42196231.0,11.4,106.6,,,29.8,2362.1,3297.0,149.3,113.8,1.5,155.1,79.7
Spain,Europe,7.658,Europe,ESP,2004.0,31175000000.0,44323000000.0,65750000000.0,65990000000.0,18004000000.0,26143.8,12760000000.0,4713000000.0,859437000000.0,992446000000.0,,42859172.0,11.7,95.1,,,29.9,2362.1,3246.0,145.4,110.7,1.5,162.1,80.4
Spain,Europe,7.732,Europe,ESP,2005.0,32912000000.0,49506000000.0,71482000000.0,70429000000.0,19483000000.0,27606.9,13568000000.0,5071000000.0,927357000000.0,1028690000000.0,,43662613.0,11.9,100.2,,,29.9,2362.1,3220.0,146.0,108.7,1.5,155.8,80.3
Spain,Europe,7.829,Europe,ESP,2006.0,35279000000.0,53132000000.0,78828000000.0,75346000000.0,20934000000.0,30718.2,14623000000.0,5557000000.0,1003820000000.0,1070900000000.0,,44360521.0,11.9,107.6,,,30.2,2362.1,3227.0,144.9,110.2,1.5,147.0,81.1
Spain,Europe,7.919,Europe,ESP,2007.0,38205000000.0,57380000000.0,86901000000.0,81302000000.0,22970000000.0,32473.7,16023000000.0,7072000000.0,1075540000000.0,1109500000000.0,,45236004.0,11.1,86.4,,,29.8,2362.1,3223.0,147.3,111.2,1.5,154.7,81.1
Spain,Europe,8.382,Europe,ESP,2008.0,41535000000.0,62797000000.0,95566000000.0,86542000000.0,24216000000.0,33263.3,21867000000.0,8672000000.0,1109540000000.0,1119340000000.0,,45983169.0,10.2,97.4,,,30.2,2362.1,3208.0,144.2,108.1,1.5,145.4,81.5
Spain,Europe,9.108,Europe,ESP,2009.0,44056000000.0,68403000000.0,98971000000.0,92426000000.0,25219000000.0,32092.7,32558000000.0,9636000000.0,1069320000000.0,1077220000000.0,,46367550.0,10.0,76.6,,,30.3,2362.1,3205.0,144.3,108.0,1.5,158.4,81.9
Spain,Europe,9.119,Europe,ESP,2010.0,43466000000.0,67152000000.0,100122000000.0,98630000000.0,25539000000.0,31681.1,34047000000.0,9013000000.0,1072710000000.0,1078970000000.0,,46562483.0,9.8,77.0,,,30.4,2142.8,3177.0,143.6,106.6,1.5,140.6,82.4
Spain,Europe,9.168,Europe,ESP,2011.0,43001000000.0,65731000000.0,98523000000.0,103425000000.0,25001000000.0,31868.0,32318000000.0,7673000000.0,1063760000000.0,1070190000000.0,,46736257.0,9.6,72.4,,,32.2,1855.6,3188.0,144.0,105.6,1.5,125.6,82.6
Spain,Europe,9.154,Europe,ESP,2012.0,39615000000.0,61979000000.0,92651000000.0,107975000000.0,23719000000.0,31720.3,34198000000.0,7162000000.0,1031100000000.0,1038520000000.0,,46766403.0,9.4,64.0,,,32.7,1719.1,3168.0,143.3,104.5,1.5,126.2,82.5
Spain,Europe,9.064,Europe,ESP,2013.0,38881000000.0,60808000000.0,91930000000.0,113163000000.0,23832000000.0,32444.5,31853000000.0,6668000000.0,1020680000000.0,1023950000000.0,,46593236.0,9.2,69.7,,,32.4,1577.8,3170.0,143.3,104.7,1.5,119.2,83.2
Spain,Europe,9.085,Europe,ESP,2014.0,39102000000.0,60926000000.0,92430000000.0,116726000000.0,24624000000.0,33540.4,27316000000.0,6800000000.0,1032610000000.0,1038240000000.0,,46455123.0,9.5,81.2,,,33.3,1548.0,3163.0,141.4,104.8,1.5,128.9,83.3
Spain,Europe,9.122,Europe,ESP,2015.0,40741000000.0,63872000000.0,94930000000.0,120198000000.0,25446000000.0,34919.4,22214000000.0,7460000000.0,1078090000000.0,1078090000000.0,,46410149.0,10.4,64.8,,,33.3,1537.5,3195.0,147.2,105.4,1.5,125.5,83.0
Spain,Europe,8.947,Europe,ESP,2016.0,41884000000.0,65218000000.0,94998000000.0,124089000000.0,26482000000.0,37305.6,20111000000.0,8166000000.0,1114420000000.0,1110840000000.0,,46449874.0,10.9,97.7,,,33.5,1533.5,3274.0,149.9,107.4,1.5,137.1,83.5
Spain,Europe,8.945,Europe,ESP,2017.0,42718000000.0,66633000000.0,96091000000.0,128160000000.0,27644000000.0,39550.2,18422000000.0,8746000000.0,1162490000000.0,1143900000000.0,,46532869.0,10.9,99.5,,,33.0,1477.5,3303.0,152.4,107.2,1.5,137.7,83.4
Spain,Europe,8.997,Europe,ESP,2018.0,44031000000.0,69264000000.0,99002000000.0,134847000000.0,29180000000.0,40716.7,18312000000.0,9284000000.0,1203860000000.0,1170030000000.0,,46728814.0,10.4,105.6,,,33.7,1469.8,3342.0,152.4,110.0,1.5,117.3,83.5
Spain,Europe,9.146,Europe,ESP,2019.0,46033000000.0,72871000000.0,103422000000.0,142264000000.0,31168000000.0,43108.8,19729000000.0,10739000000.0,1245510000000.0,1193240000000.0,,47105358.0,10.7,91.3,,,32.5,1472.8,3349.0,153.4,111.8,1.65,120.0,84.0
Spain,Europe,10.746,Europe,ESP,2020.0,47702000000.0,79854000000.0,103224000000.0,146631000000.0,34541000000.0,37988.0,41967000000.0,11335000000.0,1117990000000.0,1058100000000.0,,47355685.0,8.7,98.4,,,31.2,1486.5,3354.0,155.1,111.1,1.8,106.5,82.4
Spain,Europe,10.74,Europe,ESP,2021.0,50433000000.0,84801000000.0,108903000000.0,154183000000.0,35147000000.0,40662.0,31645000000.0,11995000000.0,1206840000000.0,1116510000000.0,,47331302.0,10.5,98.4,,,31.2,1486.0,3354.0,155.1,111.1,1.8,106.5,83.3
Estonia,Europe,,Europe,EST,1960.0,,,,,,,,,,,,1218065.0,9.8,27.3,18.0,33.3,19.4,,2516.0,76.5,103.1,1.2,61.2,69.4
Estonia,Europe,,Europe,EST,1961.0,,,,,,,,,,,,1233244.0,9.8,27.3,18.0,33.3,19.4,,2516.0,76.5,103.1,1.2,61.2,69.7
Estonia,Europe,,Europe,EST,1962.0,,,,,,,,,,,,1248161.0,9.8,27.3,18.0,33.3,19.4,,2516.0,76.5,103.1,1.2,61.2,69.8
Estonia,Europe,,Europe,EST,1963.0,,,,,,,,,,,,1262543.0,9.8,27.3,18.0,33.3,19.4,,2516.0,76.5,103.1,1.2,61.2,69.9
Estonia,Europe,,Europe,EST,1964.0,,,,,,,,,,,,1277335.0,9.8,27.3,18.0,33.3,19.4,,2516.0,76.5,103.1,1.2,61.2,70.8
Estonia,Europe,,Europe,EST,1965.0,,,,,,,,,,,,1292005.0,9.8,27.3,18.0,33.3,19.4,,2516.0,76.5,103.1,1.2,61.2,70.8
Estonia,Europe,,Europe,EST,1966.0,,,,,,,,,,,,1305810.0,9.8,27.3,18.0,33.3,19.4,,2516.0,76.5,103.1,1.2,61.2,70.7
Estonia,Europe,,Europe,EST,1967.0,,,,,,,,,,,,1319741.0,9.8,27.3,18.0,33.3,19.4,,2516.0,76.5,103.1,1.2,61.2,71.0
Estonia,Europe,,Europe,EST,1968.0,,,,,,,,,,,,1334226.0,9.8,27.3,18.0,33.3,19.4,,2516.0,76.5,103.1,1.2,61.2,70.6
Estonia,Europe,,Europe,EST,1969.0,,,,,,,,,,,,1348703.0,9.8,27.3,18.0,33.3,19.4,,2516.0,76.5,103.1,1.2,61.2,70.2
Estonia,Europe,,Europe,EST,1970.0,,,,,,,,,,,,1360076.0,9.8,27.3,18.0,33.3,19.4,,2516.0,76.5,103.1,1.2,61.2,70.4
Estonia,Europe,,Europe,EST,1971.0,,,,,,,,,,,,1376955.0,9.8,27.3,18.0,33.3,19.4,,2516.0,76.5,103.1,1.2,61.2,70.6
Estonia,Europe,,Europe,EST,1972.0,,,,,,,,,,,,1392518.0,9.8,27.3,18.0,33.3,19.4,,2516.0,76.5,103.1,1.2,61.2,70.4
Estonia,Europe,,Europe,EST,1973.0,,,,,,,,,,,,1405951.0,9.8,27.3,18.0,33.3,19.4,,2516.0,76.5,103.1,1.2,61.2,70.7
Estonia,Europe,,Europe,EST,1974.0,,,,,,,,,,,,1418169.0,9.8,27.3,18.0,33.3,19.4,,2516.0,76.5,103.1,1.2,61.2,70.9
Estonia,Europe,,Europe,EST,1975.0,,,,,,,,,,,,1429352.0,9.8,27.3,18.0,33.3,19.4,,2516.0,76.5,103.1,1.2,61.2,70.2
Estonia,Europe,,Europe,EST,1976.0,,,,,,,,,,,,1439576.0,9.8,27.3,18.0,33.3,19.4,,2516.0,76.5,103.1,1.2,61.2,69.8
Estonia,Europe,,Europe,EST,1977.0,,,,,,,,,,,,1450211.0,9.8,27.3,18.0,33.3,19.4,,2516.0,76.5,103.1,1.2,61.2,69.9
Estonia,Europe,,Europe,EST,1978.0,,,,,,,,,,,,1460188.0,9.8,27.3,18.0,33.3,19.4,,2516.0,76.5,103.1,1.2,61.2,69.7
Estonia,Europe,,Europe,EST,1979.0,,,,,,,,,,,,1468333.0,9.8,27.3,18.0,33.3,19.4,,2516.0,76.5,103.1,1.2,61.2,69.4
Estonia,Europe,,Europe,EST,1980.0,,,,,,,,,,,,1477219.0,9.8,27.3,18.0,33.3,19.4,,2516.0,76.5,103.1,1.2,61.2,69.5
Estonia,Europe,,Europe,EST,1981.0,,,,,,,,,,,,1487666.0,9.8,27.3,18.0,33.3,19.4,,2516.0,76.5,103.1,1.2,61.2,69.3
Estonia,Europe,,Europe,EST,1982.0,,,,,,,,,,,,1498414.0,9.8,27.3,18.0,33.3,19.4,,2516.0,76.5,103.1,1.2,61.2,69.9
Estonia,Europe,,Europe,EST,1983.0,,,,,,,,,,,,1508745.0,9.8,27.3,18.0,33.3,19.4,,2516.0,76.5,103.1,1.2,61.2,69.8
Estonia,Europe,,Europe,EST,1984.0,,,,,,,,,,,,1518617.0,9.8,27.3,18.0,33.3,19.4,,2516.0,76.5,103.1,1.2,61.2,69.6
Estonia,Europe,,Europe,EST,1985.0,,,,,,,,,,,,1528781.0,9.8,27.3,18.0,33.3,19.4,,2516.0,76.5,103.1,1.2,61.2,69.8
Estonia,Europe,,Europe,EST,1986.0,,,,,,,,,,,,1540190.0,9.8,27.3,18.0,33.3,19.4,,2516.0,76.5,103.1,1.2,61.2,70.9
Estonia,Europe,,Europe,EST,1987.0,,,,,,,,,,,,1552221.0,9.8,27.3,18.0,33.3,19.4,,2516.0,76.5,103.1,1.2,61.2,70.9
Estonia,Europe,,Europe,EST,1988.0,,,,,,,,,,,,1561900.0,9.8,27.3,18.0,33.3,19.4,,2516.0,76.5,103.1,1.2,61.2,71.0
Estonia,Europe,,Europe,EST,1989.0,,,,,,,,,,,,1568131.0,9.8,27.3,18.0,33.3,19.4,,2516.0,76.5,103.1,1.2,61.2,70.5
Estonia,Europe,,Europe,EST,1990.0,,,,,,,,,,,,1569174.0,9.8,27.3,18.0,33.3,19.4,,2516.0,76.5,103.1,1.2,61.2,69.9
Estonia,Europe,,Europe,EST,1991.0,,,,,,,,,,,,1561314.0,9.1,27.3,18.0,33.3,19.4,,2516.0,76.5,103.1,1.2,61.2,69.8
Estonia,Europe,,Europe,EST,1992.0,,,,,,,,,,,,1533091.0,7.8,27.3,18.0,33.3,19.4,,2516.0,76.5,103.1,1.2,61.2,69.1
Estonia,Europe,,Europe,EST,1993.0,,,,,,5811.9,,,,,,1494128.0,8.1,47.0,18.0,33.3,21.3,,2576.0,80.2,96.9,1.2,49.2,68.1
Estonia,Europe,,Europe,EST,1994.0,,,,,,5965.9,,,,,,1462514.0,8.2,28.4,18.0,33.3,28.6,,2694.0,83.4,97.1,1.2,62.8,66.6
Estonia,Europe,,Europe,EST,1995.0,182200000.0,123100000.0,329300000.0,161300000.0,51300000.0,6480.8,4200000.0,52600000.0,2859405500.0,9248092600.0,,1436634.0,8.3,56.9,18.0,33.3,24.7,,2923.0,90.3,98.7,1.2,53.3,67.7
Estonia,Europe,,Europe,EST,1996.0,221000000.0,165700000.0,388400000.0,223800000.0,61600000.0,6891.8,5200000.0,63500000.0,3675207000.0,9694942600.0,,1415594.0,8.0,52.8,18.0,33.3,33.8,,3061.0,91.4,97.6,1.2,61.6,69.9
Estonia,Europe,,Europe,EST,1997.0,255700000.0,179900000.0,476700000.0,259600000.0,70300000.0,7979.4,6300000.0,73300000.0,4568452600.0,10961158800.0,,1399535.0,8.3,67.8,18.0,33.3,37.7,,3013.0,91.6,90.7,1.2,66.0,70.1
Estonia,Europe,,Europe,EST,1998.0,293500000.0,208100000.0,530800000.0,292200000.0,82500000.0,8450.1,6900000.0,89600000.0,5103208500.0,11464540800.0,,1386156.0,8.0,71.6,18.0,33.3,36.9,,2962.0,95.0,89.6,1.2,68.0,69.7
Estonia,Europe,5.674,Europe,EST,1999.0,333800000.0,245100000.0,593400000.0,361900000.0,92500000.0,8412.2,11500000.0,91000000.0,5405863100.0,11405715700.0,,1375654.0,8.9,73.2,18.0,33.3,50.6,,3110.0,102.4,90.2,1.2,71.2,70.6
Estonia,Europe,5.164,Europe,EST,2000.0,339100000.0,253800000.0,621300000.0,376700000.0,88900000.0,9423.7,12000000.0,103900000.0,6169463600.0,12531140000.0,,1396985.0,9.0,83.8,18.0,33.3,54.8,,3050.0,86.5,89.0,1.2,68.5,71.1
Estonia,Europe,4.781,Europe,EST,2001.0,377100000.0,270300000.0,666500000.0,392400000.0,107400000.0,10316.1,12800000.0,104400000.0,6985518400.0,13279507500.0,,1388115.0,10.1,80.1,18.0,33.3,55.1,,3046.0,89.2,87.3,1.2,79.0,70.9
Estonia,Europe,4.703,Europe,EST,2002.0,418200000.0,297600000.0,734700000.0,430500000.0,124100000.0,11663.9,12000000.0,113400000.0,7823137000.0,14186870100.0,,1379350.0,12.0,71.8,18.0,33.3,43.1,,3043.0,99.1,92.4,1.2,78.2,71.4
Estonia,Europe,5.139,Europe,EST,2003.0,463900000.0,329200000.0,824700000.0,479700000.0,141800000.0,13132.6,19700000.0,117400000.0,8747113700.0,15293503200.0,,1370720.0,11.8,71.8,18.0,33.3,43.9,,3074.0,101.6,90.5,1.2,99.1,71.9
Estonia,Europe,5.338,Europe,EST,2004.0,508200000.0,376200000.0,862600000.0,540800000.0,164100000.0,14535.8,20800000.0,173200000.0,9780599200.0,16304308500.0,,1362550.0,11.5,76.0,18.0,33.3,52.6,,3080.0,97.8,84.9,1.2,83.1,72.4
Estonia,Europe,5.295,Europe,EST,2005.0,561800000.0,427900000.0,975000000.0,611400000.0,187100000.0,16634.5,19200000.0,186300000.0,11332850100.0,17828018000.0,,1354775.0,13.0,70.9,18.0,33.3,52.6,,3167.0,91.8,93.0,1.2,83.2,73.0
Estonia,Europe,4.974,Europe,EST,2006.0,633900000.0,489800000.0,1092000000.0,725800000.0,218000000.0,19344.1,14500000.0,216700000.0,13551992600.0,19589031700.0,,1346810.0,13.4,65.4,18.0,33.3,47.8,,3203.0,95.0,93.6,1.2,82.2,73.2
Estonia,Europe,5.185,Europe,EST,2007.0,738800000.0,617900000.0,1299500000.0,847400000.0,261200000.0,22198.0,19900000.0,244700000.0,16375351600.0,21001145000.0,,1340680.0,14.8,79.6,18.0,33.3,47.7,,3222.0,93.5,97.1,1.2,99.5,73.2
Estonia,Europe,5.957,Europe,EST,2008.0,873400000.0,738600000.0,1506800000.0,1042800000.0,323800000.0,22802.3,47600000.0,317000000.0,16609341900.0,20033189200.0,,1337090.0,14.2,83.0,18.0,33.3,43.5,,3313.0,93.8,100.7,1.2,96.4,74.4
Estonia,Europe,6.845,Europe,EST,2009.0,829900000.0,752100000.0,1368600000.0,1148500000.0,329300000.0,20478.1,158900000.0,345700000.0,14149383300.0,17175193000.0,,1334515.0,11.9,82.6,18.0,33.3,46.5,,3348.0,95.6,98.7,1.2,107.2,75.3
Estonia,Europe,6.594,Europe,EST,2010.0,800900000.0,761300000.0,1359800000.0,1161700000.0,302500000.0,21618.4,87700000.0,344600000.0,14736557200.0,17531498800.0,,1331475.0,11.4,57.4,18.0,33.3,73.6,,3305.0,92.0,98.4,1.2,100.5,76.0
Estonia,Europe,6.078,Europe,EST,2011.0,835000000.0,794100000.0,1451200000.0,1163900000.0,326400000.0,24557.2,63700000.0,336500000.0,16674398200.0,18773046400.0,,1327439.0,12.0,56.5,18.0,33.3,72.3,,3282.0,88.9,98.6,1.2,111.6,76.6
Estonia,Europe,6.095,Europe,EST,2012.0,859700000.0,831500000.0,1565900000.0,1209200000.0,344800000.0,25996.0,78900000.0,324900000.0,17916541400.0,19392563900.0,,1322696.0,12.1,58.4,18.0,33.3,74.6,,3223.0,93.8,96.5,1.2,94.7,76.7
Estonia,Europe,6.281,Europe,EST,2013.0,917600000.0,888600000.0,1696400000.0,1269000000.0,369200000.0,27464.5,83500000.0,339800000.0,18911828500.0,19658402500.0,,1317997.0,11.9,55.8,18.0,33.3,67.1,,3250.0,90.6,103.6,3.5,104.8,77.5
