iso3,year,expitem1,expitem10,expitem11,expitem2,expitem3,expitem4,expitem5,expitem6,expitem7,expitem8,expitem9,revitem1,revitem10,revitem2,revitem3,revitem4,revitem5,revitem6,revitem7,revitem8,revitem9,gdp,gdpv,cpi,exch,gap,nlgq,nlgqa,ypg,ypga,yrg,yrga,ggflm
AUT,1991,,,5609743559,,,,,,4421000000,4489127847,5816727077,15612288663,3247322432,21203275516,2453492286,,,414331478.8,1449579880,,,1.47439E+11,2.2363E+11,,1.182496666,2.207878994,-3.147291371,-4.461110911,72110529222,72299470632,72166688166,70545415989,83316290583
AUT,1992,,,6035358087,,,,,,4809000000,4752712962,6158299267,16780617905,3744340828,23354615101,2981264200,,,470003677.2,1520936474,,,1.55763E+11,2.28312E+11,,1.254098296,1.044498453,-2.157214582,-2.888084038,77372711663,77467933565,78685786040,77848189344,87850985703
AUT,1993,,,6294162754,,,,,,5090000000,5039119423,6739672110,18153892495,3359018919,25051628961,2718526074,,,492704004,1517343713,,,1.609E+11,2.29515E+11,,1.183219353,-1.22983635,-4.677668881,-3.954475872,84431176599,84304999918,82196351534,83265700016,98207180475
AUT,1994,,,6129916002,,,,,,5621000000,4541362529,7103551641,17367464115,3367483902,27011892396,2440188322,3140380000,22527585107,505297256,749429638.2,,,1.68925E+11,2.35028E+11,,1.207422794,-1.4336727,-5.192939442,-4.394092621,88179755666,88025829139,84834154446,86086945141,1.08376E+11
AUT,1995,8356970000,8934740000,7058830000,10055580000,17492270000,23972850000,3365540000,2282680000,5552620000,4578900000,6907440000,18727446526,3413680000,28349350000,2675991729,3625110000,20831948384,514743474.1,700185992.1,7850180000,1036643894,1.76578E+11,2.41298E+11,,1.365321921,-1.115062828,-6.135029055,-5.433189227,93400380000,93274585168,87269710000,88275038421,1.2066E+11
AUT,1996,8584010000,10208540000,7158140000,10419490000,18030620000,25066320000,3293440000,2437920000,5390380000,4213780000,6734630000,20222248034,2629310000,29508070000,3747872976,3955370000,21882002826,525860893.2,706347047.2,8087240000,2051988224,1.82374E+11,2.4679E+11,,1.301085335,-1.088172979,-4.507748001,-3.809683453,96397110000,96270370080,92975740000,94045668728,1.24602E+11
AUT,1997,8710520000,9278910000,6794850000,11267320000,16665730000,25631270000,3194790000,2293030000,5178290000,4065930000,5569270000,21830080045,2060820000,30300560000,4089949936,4631420000,22599036155,537041717.1,669082965.7,5629260000,1441519181,1.88729E+11,2.52192E+11,,1.129279049,-1.141413552,-2.575716452,-1.855580184,94455950000,94324845708,93502900000,94690479314,1.19827E+11
AUT,1998,9011420000,9831900000,7022640000,11968890000,17143850000,26509420000,3357960000,2310150000,4986710000,4716040000,5681540000,22691932835,2068470000,31286240000,4522436753,4704160000,23538086470,550490097.1,692266218.7,5978530000,1213977626,1.9628E+11,2.61112E+11,,1.113161721,0.034233783,-2.697136628,-2.718858742,97739510000,97743627407,96988260000,96951547451,1.25385E+11
AUT,1999,9427720000,9887130000,7000560000,12646770000,18067780000,27664210000,3326200000,2241270000,5533870000,4543170000,5789030000,23548444397,2423320000,32409070000,3917717746,4901360000,24588531237,571079716.7,724106903,6281680000,1470670000,2.03635E+11,2.70178E+11,,1.066451762,1.122345269,-2.59864027,-3.290511914,1.01843E+11,1.01981E+11,1.00358E+11,99161026606,1.35949E+11
AUT,2000,9602200000,10308220000,7603580000,12916030000,18228300000,28791750000,3295370000,2129180000,5985540000,4476740000,5672880000,23708812315,2576470000,33200920000,4606353187,5365670000,24848771269,582858257.5,753504971.7,6475780000,1754030000,2.13615E+11,2.79662E+11,,0.923579261,2.159639899,-2.404606957,-3.722198664,1.04854E+11,1.05125E+11,1.03478E+11,1.01102E+11,1.41246E+11
AUT,2001,9969720000,12687970000,7950520000,13206150000,18567910000,29875420000,3360010000,2137330000,5909080000,4261650000,5326460000,25848634448,3288680000,34218860000,7166861516,6001650000,24870053979,599162375.6,784957681,7142480000,1871930000,2.20507E+11,2.83242E+11,,0.895889905,0.959427231,-0.661629103,-1.261148823,1.08888E+11,1.09013E+11,1.11361E+11,1.10191E+11,1.47154E+11
AUT,2002,10191670000,11812100000,7808520000,14092470000,18833250000,30584310000,3527360000,2587070000,6116380000,4256890000,5948070000,25996468397,3337940000,34714720000,5328790683,6269980000,25931093571,613290751.4,716976597.8,7687420000,2029800000,2.26831E+11,2.88063E+11,,0.945099789,0.349736274,-1.380588751,-1.595556419,1.11492E+11,1.11539E+11,1.12152E+11,1.11724E+11,1.51296E+11
AUT,2003,10572360000,12083540000,7373470000,14602260000,19384010000,31558210000,3680190000,2786360000,6364280000,4715030000,5758500000,26274679399,3351280000,35514470000,5352760673,6563900000,26002039777,637075682.4,756320350.8,8032550000,2251064117,2.31992E+11,2.9083E+11,,1.131243604,-0.902499522,-1.785428133,-1.23062709,1.15153E+11,1.15026E+11,1.14263E+11,1.15397E+11,1.52688E+11
AUT,2004,10411680000,20397900000,7285330000,15451230000,20394970000,32345290000,4005790000,2757530000,6557350000,4720290000,5826040000,26632994988,3166190000,36834720000,5824139677,6751260000,27044643175,650069787.7,794652372.1,8299790000,2510150000,2.4196E+11,2.98265E+11,,1.243368904,-0.594184421,-4.812696903,-4.433539094,1.17601E+11,1.17516E+11,1.18035E+11,1.18803E+11,1.57985E+11
AUT,2005,10694630000,12554260000,8187050000,15986890000,24068210000,33155090000,4272140000,2812450000,6700330000,4102310000,7440060000,26615856123,3606460000,37804710000,6020516383,6869070000,27865528745,671034418.8,850124329.6,10695040000,2601970000,2.53924E+11,3.05286E+11,,1.244457527,-0.422723084,-2.509836651,-2.256613289,1.25643E+11,1.25579E+11,1.23016E+11,1.2357E+11,1.74404E+11
AUT,2006,11263590000,12964230000,8398190000,16766190000,24965730000,34430980000,4519590000,2912700000,6742170000,4273440000,7692980000,28101923336,3670430000,39289320000,6219441248,6828130000,28530360965,678886564.7,990687885.9,11170390000,2659670000,2.67835E+11,3.16109E+11,,1.256057907,0.977504363,-2.535344457,-3.109743473,1.30187E+11,1.30341E+11,1.27475E+11,1.26171E+11,1.8027E+11
AUT,2007,11651980000,13751310000,8902430000,17758860000,24988350000,35827380000,4770340000,2732680000,6768440000,4234230000,8456430000,30546091311,4279440000,40886810000,7303181452,7058870000,29927961220,690394380.7,1043311636,11519480000,2740080000,2.8375E+11,3.27756E+11,,1.37078516,2.599164484,-1.355712254,-2.865705771,1.34156E+11,1.34575E+11,1.35075E+11,1.31415E+11,1.84675E+11
AUT,2008,12352830000,13821800000,8656700000,18672690000,26469960000,37501470000,4990990000,2680210000,7219920000,4626330000,9517890000,33487676786,3568010000,42596210000,7692860762,7247230000,31198264861,720272164,976959018.1,12075640000,2555126409,2.93734E+11,3.3289E+11,,1.468286611,2.249439484,-1.49540943,-2.827566808,1.40676E+11,1.41055E+11,1.41474E+11,1.38123E+11,2.0181E+11
AUT,2009,12722820000,16855600000,9051750000,19123240000,28020350000,39459290000,5322920000,3458680000,7533480000,4706490000,9706220000,31398704695,4364180000,43061300000,5233117449,7123270000,31959166402,745353264.7,943145660.3,12275680000,3505012529,2.87892E+11,3.20244E+11,,1.392497031,-3.146721521,-5.33251141,-3.375779711,1.47467E+11,1.46892E+11,1.38989E+11,1.43732E+11,2.30015E+11
AUT,2010,13039540000,14980300000,8567890000,19482130000,28271220000,40960190000,5516930000,3672770000,7625160000,4621630000,9613430000,31850365242,4061140000,43868000000,6167146117,7268780000,32774648357,762093432.1,975524290.7,12666250000,2815662561,2.95591E+11,3.25972E+11,,1.32602978,-2.593203681,-4.44586428,-2.851537185,1.50854E+11,1.50368E+11,1.42685E+11,1.46687E+11,2.44697E+11
AUT,2011,13292180000,14979390000,8643210000,19951170000,28479300000,42055600000,5765270000,3501150000,7222430000,4568210000,9388000000,33316271589,4155460000,45762580000,6887487737,7876890000,34212569853,772334790,982971550.9,13098430000,2861604480,3.10076E+11,3.35817E+11,,1.391453625,-0.75966759,-2.553996243,-2.10164592,1.5315E+11,1.53006E+11,1.49297E+11,1.50507E+11,2.55684E+11
AUT,2012,13561180000,16577510000,8655980000,20537840000,29098580000,43921890000,5887930000,3646110000,7237860000,4709110000,9357870000,35326090562,3963840000,47251830000,7111595660,8047460000,35637737673,790425038.9,1178391066,13481790000,3427180000,3.18716E+11,3.38326E+11,,1.285728863,-1.0719692,-2.188636086,-1.538663448,1.57745E+11,1.57535E+11,1.55521E+11,1.5733E+11,2.61041E+11
AUT,2013,13762420000,17323580000,8434990000,21198010000,29327190000,45600240000,6019450000,4047900000,7347980000,4378880000,9851440000,36330725317,3839910000,49116270000,7705947374,8131210000,35729497499,814530700.4,1776252411,13857850000,3673366699,3.23767E+11,3.38239E+11,,1.327806149,-2.076134274,-1.950942023,-0.684698079,1.61542E+11,1.61125E+11,1.5997E+11,1.63606E+11,2.6323E+11
AUT,2014,13926670000,21572300000,8119440000,21899230000,29712340000,47284970000,6140480000,4302760000,7339190000,4524020000,9850160000,38599635168,3699810000,50532600000,7793964696,8402950000,36554363687,832645779.1,1379590670,14082520000,3701440000,3.33367E+11,3.40934E+11,,1.328728994,-2.222373936,-2.72733868,-1.347737102,1.65416E+11,1.64957E+11,1.64942E+11,1.6898E+11,2.80001E+11
AUT,2015,14303360000,18714650000,8029170000,22928150000,30744900000,48396060000,6156750000,4293070000,7703780000,4499130000,10260950000,41169706265,3558850000,52112410000,8490919331,8652970000,37688447804,843659695.9,1334778284,14755450000,3945688620,3.44289E+11,3.44289E+11,,1.109437058,-2.185063146,-1.009929731,0.328876051,1.70258E+11,1.69793E+11,1.71937E+11,1.76107E+11,2.92265E+11
AUT,2016,14717300000,17690100000,7445100000,23844940000,31663810000,49625410000,6216920000,4412950000,7870110000,4928530000,10643870000,37187673055,3426660000,54013400000,9342864036,8856340000,39434059416,858768260.9,1315441396,15277550000,3858463837,3.57578E+11,3.51103E+11,,1.106183182,-1.309699735,-1.53472184,-0.758489073,1.74812E+11,1.74525E+11,1.73E+11,1.75453E+11,2.96245E+11
AUT,2017,14942700000,17761380000,6793300000,24630270000,32448740000,50530740000,6309720000,4284790000,7758230000,5152680000,11478730000,38345039055,3313040000,56041880000,10104151535,9336680000,40310031455,891770856.9,1260664888,15813160000,3660432210,3.69515E+11,3.59289E+11,,1.129335552,-0.166668031,-0.815780095,-0.719217338,1.76776E+11,1.7674E+11,1.78569E+11,1.78885E+11,2.89951E+11
AUT,2018,15350440000,18640240000,6255530000,25708890000,33583960000,52189950000,6484960000,4110830000,7893310000,5816940000,11815510000,41171139759,3284050000,58749380000,11517637104,9286040000,41322060275,890300109.5,1427569197,16462060000,4395863556,3.85307E+11,3.6798E+11,,1.181091952,0.887133823,0.170134346,-0.349513735,1.83214E+11,1.83417E+11,1.87764E+11,1.85977E+11,2.85422E+11
AUT,2019,15923630000,18755880000,5636400000,27012410000,34768920000,54416240000,6651650000,4076540000,7810060000,5847420000,12409460000,43138149628,3009480000,61121660000,11912317744,9582260000,42665309079,914804206.5,1466555839,17448940000,4303123503,3.96972E+11,3.73426E+11,,1.119492577,0.761739261,0.567795171,0.120901542,1.88238E+11,1.88415E+11,1.94863E+11,1.93263E+11,2.8054E+11
AUT,2020,16211530000,20510130000,5116690000,28369460000,35266170000,57303140000,6635960000,6544590000,8827260000,18955510000,12626570000,40426170819,2763930000,61077880000,9107269739,8423920000,40696565648,958367055.1,1484856738,16704800000,4285330000,3.80468E+11,3.49001E+11,,1.140981552,-7.302300562,-8.000136646,-2.953793584,2.11165E+11,2.09114E+11,1.85579E+11,2.01843E+11,3.15981E+11
AUT,2021,16846180000,20745620000,4482040000,34161610000,36930760000,59897610000,6736230000,6406200000,8227540000,18806840000,14423610000,45061349583,2740110000,64237040000,12368430068,9250910000,43689752407,979908893,1857489048,17942100000,6078400000,4.06167E+11,3.65442E+11,,1.183209615,-4.615671055,-5.775637846,-2.681434703,2.21261E+11,2.19924E+11,2.02746E+11,2.1345E+11,3.34346E+11
BEL,1945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,1946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,1948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,1960,,,,,,,,,,,,,,,,,,,,,,14642082620,96460975612,,0.808971465,,,,,,,,
BEL,1961,,,,,,,,,,,,,,,,,,,,,,15549305149,1.01259E+11,,0.808912289,,,,,,,,
BEL,1962,,,,,,,,,,,,,,,,,,,,,,16622777995,1.06506E+11,,0.81054956,,,,,,,,
BEL,1963,,,,,,,,,,,,,,,,,,,,,,17881474240,1.11196E+11,,0.808891799,,,,,,,,
BEL,1964,,,,,,,,,,,,,,,,,,,,,,20013823239,1.18922E+11,,0.810808305,,,,,,,,
BEL,1965,,,,,,,,,,,,,,,,,,,,,,21812413720,1.23186E+11,,0.812603532,,,,,,,,
BEL,1966,,,,,,,,,,,,,,,,,,,,,,23420198942,1.27014E+11,,0.809479737,,,,,,,,
BEL,1967,,,,,,,,,,,,,,,,,,,,,,25102959284,1.31928E+11,,0.81184269,,,,,,,,
BEL,1968,,,,,,,,,,,,,,,,,,,,,,26841223751,1.37432E+11,,0.807841892,,,,,,,,
BEL,1969,,,,,,,,,,,,,,,,,,,,,,29772381414,1.46534E+11,,0.804624724,-1.651505124,,,,,,,
BEL,1970,,,1125854244,,,,,,,1053564651,1624427448,2814000000,495357695.7,3593239094,727200000,,,95360706,1587000000,,,33103100644,1.55608E+11,,0.812388667,0.455875464,-3.305023249,-3.550035964,13241113083,13258551397,13153207940,13094872457,
BEL,1971,,,1282724194,,,,,,,1103983481,2062703234,3208000000,473831680.6,4121697451,818700000,,,107200000,359700000,,,36266966821,1.61448E+11,,0.830873511,-0.661712249,-4.206844357,-3.833733881,14824447148,14795892337,14522711548,14620210996,
BEL,1972,,,1427695033,,,,,,,1363778488,2302363190,3823000000,428704853.9,4705684881,931500000,,,121200000,406100000,,,40600140871,1.69933E+11,,0.916507162,-0.087272539,-6.181020251,-6.138345975,17105300477,17101657823,16057333895,16068840171,
BEL,1973,,,1643961380,,,,,,,1623718794,2239971400,4618000000,496006069.6,5481973662,1268000000,,,137400000,495200000,,,46131134828,1.80337E+11,,1.037782324,1.833396779,-4.970511435,-6.076207507,19696908420,19802813212,18672270485,18318570444,
BEL,1974,,,1980706229,,,,,,,1763787243,2402260820,5886000000,686498335.3,6577469239,1448000000,,,155700000,539700000,,,54106799864,1.8791E+11,,1.036707899,2.285897133,-3.683800689,-4.993472582,23016502857,23162381536,22298139052,21795776505,
BEL,1975,,,2352553456,,,,,,,2157257534,3013558828,7530000000,917189785.8,7917508752,1587000000,,,164700000,564700000,,,59880198524,1.85417E+11,,1.09941446,-2.275559789,-6.445638979,-4.936823461,28705153340,28513733665,26511705899,27154931910,
BEL,1976,,,2716269624,,,,,,,2535762004,3448768098,8472000000,986954822.5,9045505051,1567000000,,,187100000,682200000,,,68057570478,1.95898E+11,,1.045512582,0.421823691,-6.655020699,-6.925307279,32769408164,32808594138,30207470373,30082503732,
BEL,1977,,,3327288987,,,,,,,2945215209,3654578444,10180000000,1023912137,9922383096,1573000000,,,212900000,798800000,,,73604969337,1.97124E+11,,1.125925707,-1.400726388,-6.649730897,-5.684665447,36849533378,36698888169,33970899939,34471149100,
BEL,1978,,,3804145871,,,,,,,3251651266,3801299402,11750000000,984880025.9,10570175980,1664000000,,,230500000,911600000,,,79045002568,2.02727E+11,,1.282305614,-0.850135105,-7.52240664,-6.915061991,40872858064,40771692556,37033909377,37365952552,
BEL,1979,,,4634009723,,,,,,,3561719803,4206905006,12690000000,1216997899,11386942761,1768000000,,,269000000,998300000,,,84540042011,2.07473E+11,,1.376757701,-0.618108086,-9.206211756,-8.751551336,44670534126,44592626188,39986243282,40246689899,
BEL,1980,,,5750047200,,,6565000000,3928000000,3885000000,2435000000,3571309552,4855119140,13240000000,1727786895,12327326253,1693000000,,,212300000,914400000,,,91940710032,2.16766E+11,,1.380218075,1.31024915,-10.50115159,-11.44878402,49250013307,49429416231,42403096100,41847373387,
BEL,1981,,,7652715091,,,7460000000,4159000000,4199000000,2571000000,3950104621,5144315110,14020000000,2013071431,13252555399,1590000000,,,280800000,836900000,,,96395752762,2.16161E+11,,1.090016511,-1.10793297,-16.20525821,-15.32219111,55429814855,55259207374,45058682614,45573839915,
BEL,1982,,,9414378514,,,8269000000,4370000000,4377000000,2711000000,3726343821,5177457063,15600000000,2522174655,14544439645,2023000000,,,349800000,829600000,,,1.0431E+11,2.17447E+11,,0.886110136,-2.381155738,-12.60653766,-10.76825793,60068466675,59678358345,50126964554,51380385932,
BEL,1983,,,10405376163,,,9092000000,4660000000,4618000000,2668000000,4341395423,4852642339,16650000000,2046008828,16004593105,2143000000,,,402300000,925600000,,,1.10509E+11,2.18125E+11,,0.791384647,-3.593234116,-14.66745498,-11.80234944,64497112010,63867955320,53438344052,55489256317,
BEL,1984,,,11435740040,,,9601000000,4869000000,4668000000,2733000000,4798216174,4276845141,18540000000,2116811263,18012350284,2402000000,,,447900000,1014000000,,,1.19393E+11,2.23505E+11,,0.699854721,-2.725483823,-10.30335727,-8.23445812,68430171995,67928580411,58351944376,60045007122,
BEL,1985,,,13396316939,,,10250000000,5141000000,4687000000,2817000000,4282549239,4269886511,19290000000,2091913703,19820326392,2637000000,,,469100000,1038000000,,,1.26981E+11,2.27197E+11,,0.683413012,-2.662739188,-10.14762475,-8.137919686,73047182754,72534355528,61924906692,63681342611,
BEL,1986,,,14269067600,,,10840000000,5176000000,4710000000,2903000000,4330852902,4048271817,19480000000,1842319227,21144703961,3013000000,,,478500000,1191000000,,,1.32912E+11,2.31338E+11,,0.905406802,-2.448678126,-10.06792983,-8.233453897,75714145416,75228594216,63778767223,65456761803,
BEL,1987,,,14056965668,,,11210000000,5051000000,4735000000,2880000000,3970758248,3697509657,19880000000,1736001580,22535810172,3073000000,,,491600000,1378000000,,,1.38268E+11,2.36674E+11,,1.081060748,-1.879189798,-7.876716456,-6.510864143,76359456078,75982346251,66647068030,67986078710,
BEL,1988,,,14749147228,,,12390000000,4824000000,4703000000,2928000000,4443655333,4099576975,20390000000,1786520462,23228425517,3260000000,,,586200000,1515000000,,,1.47939E+11,2.47853E+11,,1.098987812,0.713475776,-7.36188636,-7.862733231,78792725845,78938581507,69438526026,68925837415,
BEL,1989,,,18153768409,,,13110000000,5058000000,4687000000,2999000000,3990192375,3327404863,19830000000,2351467959,24612138360,3522000000,,,626800000,1844000000,,,1.60415E+11,2.56451E+11,,1.024539037,1.900970528,-7.549513368,-8.833977356,83856069755,84253440101,72403779894,71005040441,
BEL,1990,9008000000,,20154921891,8388000000,,13950000000,4903000000,5000000000,3197000000,4007373270,3246260153,22053364270,2801338003,26297548513,3325879411,,,681780860.1,1935945079,,,1.70101E+11,2.64497E+11,,1.210109119,2.576636627,-6.721747943,-8.443486395,88880531759,89441750652,78126467300,76119767671,2.17582E+11
BEL,1991,9688000000,,20253834317,9392000000,,15260000000,5251000000,5191000000,3312000000,3525885738,3655168159,22653182574,3107451228,28690851068,3446757771,,,758481441.8,1911295341,,,1.78202E+11,2.69346E+11,,1.184142419,2.097692313,-7.285623466,-8.708718159,94893902456,95391216877,82899319536,81179508959,2.30427E+11
BEL,1992,10300000000,,20619697311,10380000000,,16320000000,5272000000,5230000000,3466000000,3487580792,4027867697,23698533535,3005693480,30524514946,2795762695,,,793207305.5,1998647964,,,1.87125E+11,2.73468E+11,,1.256940677,1.38150459,-7.970728055,-8.889819763,99655921912,1.00001E+11,86231219012,85083333836,2.4498E+11
BEL,1993,10920000000,,21066600704,10710000000,,17280000000,6081000000,5529000000,3686000000,3543066633,4698137151,25671691818,2962254442,32014133920,3666541985,,,882722440.4,2309036762,,,1.92726E+11,2.70838E+11,,1.168799105,-1.715196584,-7.36877848,-6.178061069,1.03791E+11,1.03335E+11,92108151338,93738821766,2.63231E+11
BEL,1994,11350000000,,18959755750,10950000000,,18000000000,6200000000,5605000000,3681000000,3431390817,4803578096,27147724598,2629741801,33151295539,4342497049,4066200000,17935915954,965108433,2481987913,,,2.03112E+11,2.79578E+11,,1.208154828,-0.547188884,-5.026217872,-4.656136142,1.0504E+11,1.04889E+11,97006032656,97554955168,2.73276E+11
