"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2000","2000",52.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2001","2001",43.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2002","2002",44.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2003","2003",39.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2004","2004",27.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2005","2005",26.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2006","2006",25.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2007","2007",26.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2008","2008",25.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2009","2009",26.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2010","2010",31.6,"B","Break"
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2011","2011",31.6,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2012","2012",31.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2013","2013",31.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2014","2014",31.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2015","2015",30.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2016","2016",30.6,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2017","2017",31.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2018","2018",42.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2019","2019",46.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2020","2020",47.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","RUS","Russia","1992","1992",33.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","RUS","Russia","1993","1993",35.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","RUS","Russia","1994","1994",35.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","RUS","Russia","1995","1995",36.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","RUS","Russia","1996","1996",37.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","RUS","Russia","1997","1997",37.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","RUS","Russia","1998","1998",39.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","RUS","Russia","1999","1999",40.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2000","2000",41,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2001","2001",41.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2002","2002",43.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2003","2003",44.5,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2004","2004",46.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2005","2005",48.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2006","2006",50.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2007","2007",51,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2008","2008",50.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2009","2009",48.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2010","2010",77,"B","Break"
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2011","2011",79.5,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2012","2012",80.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2013","2013",80.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2014","2014",76.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2015","2015",77.5,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2016","2016",76,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2017","2017",77,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2018","2018",68.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2019","2019",63,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2020","2020",61.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","1992","1992",15.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","1993","1993",20,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","1994","1994",17.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","1995","1995",19.5,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","1996","1996",19.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","1997","1997",21.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","1998","1998",21.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","1999","1999",20,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2000","2000",21.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2001","2001",20.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2002","2002",20.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2003","2003",20.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2004","2004",22.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2005","2005",23.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2006","2006",23,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2007","2007",24,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2008","2008",24.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2009","2009",24.5,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2010","2010",44.2,"B","Break"
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2011","2011",43.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2012","2012",48.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2013","2013",46.6,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2014","2014",46.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2015","2015",49.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2016","2016",45.6,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2017","2017",51.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2018","2018",45,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2019","2019",44.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2020","2020",40.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","1961","1961",39.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","1962","1962",39.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","1963","1963",43,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","1964","1964",43.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","1965","1965",41.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","1966","1966",39.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","1967","1967",37.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","1968","1968",38.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","1969","1969",38.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","1970","1970",39.5,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","1971","1971",40.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","1972","1972",40.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","1973","1973",43,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","1974","1974",45,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","1975","1975",46.5,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","1976","1976",46.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","1977","1977",41.6,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","1978","1978",40.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","1979","1979",40.6,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","1980","1980",40.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","1981","1981",40.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","1982","1982",39.6,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","1983","1983",38.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","1984","1984",39.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","1985","1985",40.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","1986","1986",39.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","1987","1987",38.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","1988","1988",38.5,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","1989","1989",38,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","1990","1990",36.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","1991","1991",35.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","1992","1992",34.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","1993","1993",34.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","1994","1994",33.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","1995","1995",33.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","1996","1996",32.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","1997","1997",32.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","1998","1998",33,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","1999","1999",32.6,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2000","2000",32.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2001","2001",31.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2002","2002",30.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2003","2003",31.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2004","2004",30.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2005","2005",30.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2006","2006",31.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2007","2007",30.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2008","2008",30,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2009","2009",30.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2010","2010",45.2,"B","Break"
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2011","2011",44.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2012","2012",44.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2013","2013",42.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2014","2014",42.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2015","2015",41.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2016","2016",42.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2017","2017",40.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2018","2018",39.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2019","2019",39.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2020","2020",40.8,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","AUS","Australia","1961","1961",77.7,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","AUS","Australia","1962","1962",77.2,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","AUS","Australia","1963","1963",83.3,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","AUS","Australia","1964","1964",79.8,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","AUS","Australia","1965","1965",83.1,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","AUS","Australia","1966","1966",77,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","AUS","Australia","1967","1967",82.7,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","AUS","Australia","1968","1968",82.2,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","AUS","Australia","1969","1969",85.6,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","AUS","Australia","1970","1970",88.5,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","AUS","Australia","1971","1971",93.3,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","AUS","Australia","1972","1972",89.5,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","AUS","Australia","1973","1973",86.6,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","AUS","Australia","1974","1974",77.6,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","AUS","Australia","1975","1975",90,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","AUS","Australia","1976","1976",86.1,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","AUS","Australia","1977","1977",81.4,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","AUS","Australia","1978","1978",76.5,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","AUS","Australia","1979","1979",84.1,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","AUS","Australia","1980","1980",89.6,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","AUS","Australia","1981","1981",83.7,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","AUS","Australia","1982","1982",80,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","AUS","Australia","1983","1983",83.2,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","AUS","Australia","1984","1984",86.4,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","AUS","Australia","1985","1985",93.3,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","AUS","Australia","1986","1986",89,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","AUS","Australia","1987","1987",89.6,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","AUS","Australia","1988","1988",85.4,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","AUS","Australia","1989","1989",89.9,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","AUS","Australia","1990","1990",90.4,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","AUS","Australia","1991","1991",83.4,,
